User ID,Name,Email Address,Username,Date of Birth,Gender,Location,Membership Start Date,Membership End Date,Subscription Plan,Payment Information,Renewal Status,Usage Frequency,Purchase History,Favorite Genres,Devices Used,Engagement Metrics,Feedback/Ratings,Customer Support Interactions
717,Kimberly Lopez,patrickconrad@example.com,patrickconrad,16/08/74,Male,New Carolborough,26/02/24,25/02/25,Monthly,Visa,Manual,Occasional,Electronics,Documentary,Smartphone,High,4.5,9
718,Mr. David Silva,veronica52@example.org,veronica52,22/06/61,Female,West Taylorhaven,12/04/24,12/04/25,Annual,Mastercard,Manual,Frequent,Electronics,Horror,Smart TV,High,4.4,3
719,Christopher Pitts,danny75@example.com,danny75,08/01/80,Female,New Phillip,11/04/24,11/04/25,Annual,Mastercard,Auto-renew,Occasional,Electronics,Romance,Tablet,Medium,3.9,2
720,Felicia Ortega,oliviabrown@example.com,oliviabrown,21/06/72,Female,Danaland,28/01/24,27/01/25,Annual,Mastercard,Auto-renew,Occasional,Electronics,Horror,Smart TV,Low,5,5
721,Logan Benson,peter03@example.org,peter03,03/09/72,Female,Tinamouth,24/01/24,23/01/25,Annual,Mastercard,Manual,Occasional,Clothing,Action,Smart TV,High,3.5,0
722,Cheryl Lam,gcastro@example.com,gcastro,28/12/51,Female,North Sarah,25/03/24,25/03/25,Annual,Amex,Auto-renew,Occasional,Electronics,Romance,Smart TV,Medium,4.1,6
723,Donald Crawford,nsanchez@example.org,nsanchez,17/05/52,Female,Powellmouth,19/01/24,18/01/25,Monthly,Amex,Auto-renew,Occasional,Clothing,Sci-Fi,Smartphone,Low,4.4,10
724,Latoya Barrett,natashavargas@example.org,natashavargas,26/01/79,Male,Haynesborough,24/02/24,23/02/25,Annual,Amex,Auto-renew,Frequent,Electronics,Horror,Smartphone,Low,4,4
725,Laura Howard,willie28@example.com,willie28,24/02/75,Female,Port Josephside,16/02/24,15/02/25,Annual,Amex,Manual,Frequent,Clothing,Romance,Tablet,High,3.9,10
726,Matthew Miller,chadtran@example.com,chadtran,10/07/77,Female,South Russellshire,04/04/24,04/04/25,Annual,Visa,Auto-renew,Frequent,Electronics,Horror,Smart TV,High,4.3,8
727,Mark Copeland,tramos@example.org,tramos,10/07/69,Female,East Christina,31/01/24,30/01/25,Annual,Amex,Auto-renew,Regular,Clothing,Comedy,Tablet,Low,3.8,5
728,Donna Phillips,sanderson@example.org,sanderson,24/05/89,Female,Floresview,30/03/24,30/03/25,Monthly,Mastercard,Auto-renew,Regular,Books,Romance,Tablet,High,3.8,7
729,Nancy Brown,archerjoshua@example.com,archerjoshua,06/04/48,Male,Waynefort,02/01/24,01/01/25,Annual,Amex,Auto-renew,Frequent,Clothing,Action,Smart TV,Medium,3.8,9
730,Deborah Owens,smithdouglas@example.net,smithdouglas,24/12/71,Male,Williamsfort,01/01/24,31/12/24,Annual,Amex,Auto-renew,Frequent,Books,Sci-Fi,Smart TV,Low,3.2,3
731,Julian Smith,heidi88@example.net,heidi88,15/04/86,Male,Reedland,16/02/24,15/02/25,Annual,Mastercard,Manual,Occasional,Books,Comedy,Tablet,High,3.8,6
732,Manuel Ortiz,rioskimberly@example.net,rioskimberly,30/06/44,Male,Port Kevin,22/02/24,21/02/25,Monthly,Mastercard,Manual,Regular,Electronics,Action,Tablet,Medium,3.1,9
733,Shawn Ray,xcraig@example.net,xcraig,25/09/02,Male,Lake Antoniomouth,14/01/24,13/01/25,Annual,Mastercard,Manual,Regular,Electronics,Comedy,Tablet,High,3.8,6
734,Vicki Bray,jasminematthews@example.net,jasminematthews,28/02/79,Male,Alishaburgh,03/01/24,02/01/25,Monthly,Visa,Auto-renew,Frequent,Electronics,Comedy,Tablet,High,3.1,4
735,Jacob Hudson,lewischristine@example.org,lewischristine,17/06/71,Female,Wendymouth,22/02/24,21/02/25,Annual,Amex,Manual,Frequent,Electronics,Drama,Smartphone,Low,3.4,9
736,Melissa Brown,mariaking@example.com,mariaking,28/10/62,Male,South Sandrachester,07/01/24,06/01/25,Monthly,Visa,Auto-renew,Regular,Electronics,Horror,Tablet,High,4.4,1
737,Nathan Martinez,jameshernandez@example.com,jameshernandez,14/06/05,Male,East Emilyton,03/03/24,03/03/25,Annual,Visa,Auto-renew,Occasional,Books,Sci-Fi,Smartphone,Low,4.8,4
738,Nathan Perry,abutler@example.net,abutler,17/12/79,Female,West Victoria,23/03/24,23/03/25,Monthly,Mastercard,Auto-renew,Regular,Electronics,Horror,Smart TV,High,3.6,9
739,Amanda Herrera,lynnrichardson@example.org,lynnrichardson,18/02/35,Male,East Francisco,12/04/24,12/04/25,Annual,Mastercard,Auto-renew,Frequent,Electronics,Action,Smartphone,Low,4.7,3
740,Joseph Booth,amandaatkins@example.org,amandaatkins,13/02/51,Male,Kevinview,19/02/24,18/02/25,Annual,Mastercard,Manual,Regular,Clothing,Action,Smartphone,Low,3.9,5
741,John Davis,esmith@example.com,esmith,12/04/67,Female,Lake Jamiebury,07/04/24,07/04/25,Annual,Mastercard,Auto-renew,Regular,Electronics,Drama,Smartphone,Medium,3.4,0
742,Kristine Anderson,usmith@example.com,usmith,23/05/42,Male,East Tammy,14/02/24,13/02/25,Annual,Mastercard,Auto-renew,Frequent,Clothing,Comedy,Smartphone,High,3.1,10
743,Joseph Webster,danielsims@example.org,danielsims,07/02/47,Male,Willisfort,22/03/24,22/03/25,Annual,Visa,Manual,Occasional,Electronics,Horror,Smart TV,Medium,3.6,9
744,Eric Whitney,sgreen@example.com,sgreen,14/07/73,Male,Valentinefurt,04/01/24,03/01/25,Annual,Amex,Auto-renew,Frequent,Electronics,Action,Smart TV,Medium,4.8,7
745,Paul Fernandez,patkinson@example.org,patkinson,13/07/89,Male,Reyesshire,10/03/24,10/03/25,Annual,Amex,Manual,Frequent,Clothing,Horror,Smart TV,High,4.2,5
746,Cristina Mcmillan,sharon91@example.org,sharon91,16/05/92,Male,New Matthew,15/02/24,14/02/25,Annual,Amex,Manual,Occasional,Clothing,Sci-Fi,Smartphone,High,3.8,6
747,Ashley Thomas,nguyenpaula@example.org,nguyenpaula,23/11/64,Male,South Raymondville,22/02/24,21/02/25,Monthly,Visa,Manual,Frequent,Books,Sci-Fi,Smartphone,High,4.9,2
748,Laura James,bryanjones@example.com,bryanjones,15/02/91,Male,Karatown,03/03/24,03/03/25,Annual,Mastercard,Manual,Regular,Electronics,Action,Smartphone,High,3.8,1
749,Sonia Hensley,dgarcia@example.net,dgarcia,29/09/47,Female,Alexanderchester,25/02/24,24/02/25,Monthly,Mastercard,Manual,Regular,Books,Documentary,Smartphone,Low,4.8,5
750,Curtis Ray,thomas53@example.net,thomas53,29/04/65,Female,Travisport,31/03/24,31/03/25,Monthly,Amex,Manual,Regular,Books,Drama,Smartphone,Low,4.5,0
751,Hannah Bolton,njohnson@example.org,njohnson,14/09/35,Female,New Carolborough,01/01/24,31/12/24,Annual,Visa,Auto-renew,Occasional,Books,Sci-Fi,Tablet,High,3.8,3
752,Curtis Anderson,goldenrachel@example.net,goldenrachel,11/02/47,Female,Burkechester,07/01/24,06/01/25,Monthly,Amex,Manual,Regular,Books,Romance,Smartphone,Medium,4.8,4
753,Luis Wells,shanesmith@example.org,shanesmith,10/02/35,Female,Port Robertbury,28/02/24,27/02/25,Monthly,Amex,Manual,Occasional,Books,Sci-Fi,Smartphone,Medium,4,8
754,Carmen Allen,tfloyd@example.org,tfloyd,30/12/03,Male,Collinsfurt,28/01/24,27/01/25,Annual,Visa,Manual,Occasional,Electronics,Documentary,Smartphone,Low,3.8,9
755,Sherry Anderson,jameswagner@example.net,jameswagner,27/10/73,Female,West Carolmouth,23/03/24,23/03/25,Annual,Visa,Manual,Regular,Books,Comedy,Tablet,Low,4,6
756,Matthew Mcclure,jknight@example.net,jknight,07/11/00,Male,Jonesfort,16/03/24,16/03/25,Annual,Amex,Auto-renew,Regular,Books,Drama,Smart TV,Low,4.1,5
757,James Fry,robertkim@example.org,robertkim,02/05/94,Male,Donovantown,14/04/24,14/04/25,Annual,Visa,Manual,Regular,Clothing,Romance,Smartphone,Low,4.6,0
758,Jerry Johnson,anthonymeza@example.org,anthonymeza,13/06/51,Male,Kristaton,18/03/24,18/03/25,Annual,Mastercard,Manual,Frequent,Books,Drama,Tablet,High,4.8,10
759,Felicia Taylor,cmcdonald@example.net,cmcdonald,15/06/56,Female,Barbaraport,21/03/24,21/03/25,Annual,Visa,Manual,Occasional,Books,Comedy,Smartphone,High,3.8,9
760,Michael Flowers,brandon64@example.com,brandon64,28/01/76,Male,North Katie,31/01/24,30/01/25,Annual,Amex,Auto-renew,Frequent,Books,Drama,Tablet,Medium,3.5,10
761,Patrick Robinson,bakercandace@example.com,bakercandace,14/12/76,Male,South Omarton,16/02/24,15/02/25,Annual,Amex,Auto-renew,Frequent,Clothing,Romance,Tablet,High,4.1,2
762,Cynthia Walker,wilsonnicole@example.net,wilsonnicole,05/11/36,Female,Mahoneyside,21/03/24,21/03/25,Annual,Visa,Auto-renew,Regular,Electronics,Sci-Fi,Tablet,High,3.9,4
763,Katherine Ramirez,bhicks@example.net,bhicks,14/05/52,Female,Nicoleville,12/01/24,11/01/25,Annual,Visa,Auto-renew,Regular,Electronics,Sci-Fi,Smartphone,Medium,3.3,6
764,Amber Baker,kelly66@example.net,kelly66,22/08/65,Female,North David,01/03/24,01/03/25,Annual,Visa,Auto-renew,Regular,Electronics,Documentary,Smartphone,Medium,3.1,6
765,Hannah Rivera,victoriacook@example.net,victoriacook,09/10/34,Male,Lake Stephanie,14/02/24,13/02/25,Annual,Amex,Manual,Regular,Clothing,Comedy,Smart TV,Low,4.4,10
766,John Porter,mallorytrujillo@example.com,mallorytrujillo,11/02/85,Female,Anitahaven,16/01/24,15/01/25,Monthly,Mastercard,Auto-renew,Frequent,Electronics,Action,Tablet,Medium,4.2,8
767,Roy Yu,kellystuart@example.net,kellystuart,21/12/51,Male,East Aaron,29/01/24,28/01/25,Monthly,Amex,Auto-renew,Regular,Books,Comedy,Smartphone,High,3.8,4
768,Virginia Mathis,sarahprince@example.com,sarahprince,09/07/99,Male,Port Tyler,18/03/24,18/03/25,Annual,Visa,Auto-renew,Regular,Books,Action,Tablet,Medium,3.5,8
769,Ricky Dougherty,mathisrichard@example.org,mathisrichard,25/12/52,Male,Kimberlyfort,25/01/24,24/01/25,Monthly,Amex,Auto-renew,Frequent,Books,Documentary,Smartphone,Low,4.8,10
770,Andrea Kennedy,amybarron@example.net,amybarron,04/09/74,Male,West Jenniferfurt,23/02/24,22/02/25,Monthly,Amex,Auto-renew,Frequent,Books,Documentary,Smartphone,Low,3.8,7
771,Heather Wood,adamsstephanie@example.com,adamsstephanie,30/04/51,Male,Richardsonland,16/01/24,15/01/25,Monthly,Visa,Auto-renew,Regular,Electronics,Comedy,Smart TV,Medium,4.8,0
772,Zachary Simon,mlogan@example.org,mlogan,26/05/79,Male,West Jared,03/02/24,02/02/25,Annual,Amex,Auto-renew,Regular,Books,Documentary,Tablet,High,4,4
773,Rachel Wolf,salinasrobert@example.org,salinasrobert,31/03/97,Female,Port Markland,30/01/24,29/01/25,Annual,Mastercard,Manual,Frequent,Clothing,Horror,Smartphone,Low,4.8,0
774,Donald Wilson,reynoldsallison@example.com,reynoldsallison,02/02/02,Male,New Cherylstad,15/01/24,14/01/25,Annual,Visa,Auto-renew,Occasional,Books,Romance,Smartphone,Medium,4.9,1
775,Anthony Parsons,daniel11@example.com,daniel11,01/01/90,Male,Lake Williamville,27/03/24,27/03/25,Annual,Amex,Auto-renew,Regular,Books,Sci-Fi,Smart TV,Low,3.5,2
776,Evan Gillespie,mcneildiane@example.net,mcneildiane,10/04/68,Male,Holtborough,28/02/24,27/02/25,Annual,Amex,Auto-renew,Frequent,Books,Documentary,Tablet,Medium,3.9,7
777,Taylor Goodwin,ypace@example.com,ypace,04/05/72,Male,North Scottmouth,06/03/24,06/03/25,Monthly,Mastercard,Manual,Occasional,Electronics,Horror,Smartphone,Medium,3.1,5
778,Sarah Hart,williamsemily@example.org,williamsemily,12/02/78,Male,East Brandontown,02/01/24,01/01/25,Annual,Amex,Manual,Occasional,Books,Horror,Smartphone,Low,3.2,4
779,Paul Chan,kathleen19@example.org,kathleen19,20/11/01,Female,Mcconnellland,26/03/24,26/03/25,Annual,Mastercard,Auto-renew,Regular,Clothing,Romance,Smart TV,Medium,3.9,9
780,Laurie Freeman,peggy16@example.org,peggy16,30/12/55,Female,New Jamietown,22/01/24,21/01/25,Annual,Visa,Auto-renew,Frequent,Electronics,Horror,Tablet,Low,4.3,10
781,Richard Adams,dtaylor@example.org,dtaylor,31/07/68,Female,Jordanport,08/01/24,07/01/25,Monthly,Amex,Auto-renew,Regular,Books,Drama,Smartphone,High,3.9,4
782,Ana Taylor,jody55@example.net,jody55,15/08/95,Female,Jessicaberg,23/02/24,22/02/25,Monthly,Visa,Manual,Regular,Books,Romance,Smartphone,High,4.5,5
783,Jeffrey Greer,yparsons@example.net,yparsons,11/03/02,Male,Port Shane,22/01/24,21/01/25,Monthly,Visa,Auto-renew,Regular,Electronics,Sci-Fi,Smart TV,Low,3.8,10
784,Nicole Edwards,alfredrhodes@example.com,alfredrhodes,03/06/35,Female,West Michaeltown,27/02/24,26/02/25,Monthly,Mastercard,Auto-renew,Regular,Clothing,Drama,Tablet,High,3.5,1
785,Melissa Bowman,noah52@example.com,noah52,28/11/63,Male,South Christopher,02/01/24,01/01/25,Annual,Amex,Auto-renew,Regular,Electronics,Horror,Tablet,Low,3.1,7
786,Steve Hurst,rgonzales@example.com,rgonzales,27/04/94,Male,Catherineton,08/02/24,07/02/25,Annual,Mastercard,Auto-renew,Regular,Books,Comedy,Smartphone,Medium,3.6,8
787,Roger Webb,zflores@example.com,zflores,12/10/91,Female,Thomaschester,29/03/24,29/03/25,Annual,Visa,Auto-renew,Occasional,Clothing,Drama,Smartphone,High,3.3,8
788,Kelsey Miller,richardmcpherson@example.net,richardmcpherson,24/07/77,Male,Marytown,25/01/24,24/01/25,Annual,Visa,Manual,Occasional,Clothing,Documentary,Smartphone,High,3,3
789,Darlene Edwards,xreed@example.net,xreed,07/09/41,Female,Deannabury,29/02/24,28/02/25,Monthly,Visa,Auto-renew,Regular,Electronics,Romance,Tablet,Low,4.3,10
790,Samantha Wang,cmoreno@example.org,cmoreno,26/03/97,Male,Wrightchester,18/02/24,17/02/25,Annual,Visa,Auto-renew,Regular,Books,Drama,Tablet,High,3.1,7
791,Rachel Bartlett,christopher09@example.net,christopher09,14/05/94,Male,Port Jefferystad,28/01/24,27/01/25,Annual,Visa,Auto-renew,Occasional,Electronics,Action,Smartphone,High,4.1,2
792,Denise Cain,michaeltownsend@example.com,michaeltownsend,24/05/65,Female,Oconnellmouth,15/01/24,14/01/25,Annual,Mastercard,Manual,Regular,Electronics,Romance,Smartphone,High,3.7,7
793,Monique Morris,christinapratt@example.com,christinapratt,13/07/65,Female,Jamesfort,11/04/24,11/04/25,Annual,Visa,Manual,Regular,Clothing,Sci-Fi,Smart TV,Low,3.8,3
794,Brian Chan MD,joseph96@example.com,joseph96,26/02/70,Female,Harperborough,05/03/24,05/03/25,Monthly,Mastercard,Auto-renew,Occasional,Books,Romance,Smart TV,Low,4.4,6
795,Thomas Bradley,hayden35@example.net,hayden35,14/02/48,Male,New Amandaview,01/02/24,31/01/25,Annual,Mastercard,Manual,Frequent,Books,Documentary,Smartphone,Medium,4.7,8
796,Andrea Montgomery,huangnicholas@example.net,huangnicholas,10/03/91,Male,Lake Sarah,09/01/24,08/01/25,Monthly,Amex,Auto-renew,Occasional,Electronics,Action,Tablet,Medium,3.9,2
797,Mallory Castro,erica88@example.net,erica88,30/12/39,Female,South Harry,03/03/24,03/03/25,Monthly,Mastercard,Auto-renew,Occasional,Clothing,Documentary,Tablet,Medium,3.1,7
798,Jamie Mitchell,brianwatkins@example.net,brianwatkins,16/11/64,Female,Shelbyhaven,07/01/24,06/01/25,Monthly,Amex,Auto-renew,Occasional,Books,Sci-Fi,Smartphone,Medium,3,1
799,Wanda Johnson,lewisrobert@example.com,lewisrobert,08/03/93,Male,New Dana,19/02/24,18/02/25,Annual,Mastercard,Manual,Frequent,Books,Action,Smart TV,High,4.3,3
800,Angela Barnes,laura45@example.net,laura45,26/04/33,Male,North Kathleentown,03/03/24,03/03/25,Monthly,Mastercard,Auto-renew,Occasional,Books,Drama,Smart TV,Medium,3.2,6
801,Benjamin Guzman,kimberlyblake@example.net,kimberlyblake,09/12/59,Male,Fergusonton,25/02/24,24/02/25,Annual,Visa,Manual,Regular,Electronics,Romance,Smartphone,Medium,4.8,9
802,Eric Edwards,laurarodriguez@example.com,laurarodriguez,08/01/61,Male,Lake Lisa,12/03/24,12/03/25,Annual,Visa,Auto-renew,Occasional,Books,Sci-Fi,Smart TV,Medium,4,2
803,Priscilla Jacobs,brandon94@example.com,brandon94,13/10/90,Male,Silvahaven,19/01/24,18/01/25,Annual,Amex,Manual,Frequent,Books,Romance,Smart TV,Low,4.8,3
804,Melissa Peterson,kwalters@example.com,kwalters,05/06/40,Female,Juarezview,19/01/24,18/01/25,Monthly,Amex,Auto-renew,Regular,Electronics,Action,Smart TV,High,3.9,10
805,Jeffrey Hays,sandersjohn@example.org,sandersjohn,14/10/97,Male,Lake Christopher,10/02/24,09/02/25,Monthly,Visa,Manual,Occasional,Clothing,Comedy,Smartphone,High,4.7,6
806,Preston Molina,qfisher@example.net,qfisher,29/12/77,Male,Lake Matthew,07/01/24,06/01/25,Monthly,Mastercard,Manual,Regular,Books,Documentary,Tablet,Low,4.9,6
807,Sherry Walter,burnsamber@example.com,burnsamber,26/10/03,Male,South Johnmouth,12/04/24,12/04/25,Monthly,Amex,Manual,Frequent,Electronics,Drama,Tablet,High,3,8
808,Kimberly Cooper,robert47@example.com,robert47,15/06/73,Female,New Josephfurt,26/03/24,26/03/25,Annual,Amex,Auto-renew,Occasional,Books,Romance,Smart TV,Medium,3.8,2
809,Lauren Dudley,smithjane@example.org,smithjane,18/11/78,Female,Barnesport,10/01/24,09/01/25,Annual,Amex,Manual,Occasional,Books,Romance,Tablet,Low,4.5,2
810,Heather Mosley,ucarpenter@example.org,ucarpenter,24/11/92,Female,South Samantha,23/02/24,22/02/25,Annual,Visa,Manual,Regular,Electronics,Documentary,Smartphone,High,3,2
811,Casey Collins,fyoung@example.org,fyoung,27/03/42,Male,South Jonathanland,19/02/24,18/02/25,Annual,Amex,Auto-renew,Occasional,Books,Documentary,Smartphone,High,4.5,0
812,Hailey Blevins,rioscynthia@example.net,rioscynthia,26/09/47,Male,South James,14/03/24,14/03/25,Monthly,Amex,Manual,Frequent,Electronics,Documentary,Smartphone,Low,3.9,6
813,Christine Hayden,uwalker@example.org,uwalker,12/08/62,Female,Port Martha,14/01/24,13/01/25,Annual,Amex,Auto-renew,Regular,Books,Horror,Smart TV,High,3.7,9
814,Amber Clark,clementsrichard@example.net,clementsrichard,17/04/94,Male,Perkinsside,12/04/24,12/04/25,Monthly,Mastercard,Auto-renew,Frequent,Books,Comedy,Tablet,Medium,5,6
815,Mark Sims,carolyn88@example.net,carolyn88,25/12/53,Male,North Steven,28/01/24,27/01/25,Monthly,Visa,Auto-renew,Occasional,Electronics,Documentary,Smartphone,Medium,4.9,8
816,Patrick Rosales,kaitlynoliver@example.org,kaitlynoliver,09/09/41,Male,Port Lauriefort,06/03/24,06/03/25,Monthly,Mastercard,Auto-renew,Occasional,Books,Horror,Tablet,High,4.5,6
817,James Delgado,summerstheresa@example.com,summerstheresa,28/12/39,Female,Harringtonville,22/02/24,21/02/25,Annual,Mastercard,Auto-renew,Occasional,Books,Drama,Smart TV,High,4.4,5
818,Todd Anderson,jamie78@example.com,jamie78,28/03/97,Female,North Erika,17/03/24,17/03/25,Monthly,Mastercard,Manual,Frequent,Books,Sci-Fi,Tablet,Medium,4.9,3
819,Tanya Ruiz,moorejames@example.com,moorejames,09/05/69,Male,Lake Nichole,07/04/24,07/04/25,Monthly,Amex,Auto-renew,Occasional,Books,Comedy,Tablet,Medium,3.8,8
820,Wendy Rodriguez,amclaughlin@example.net,amclaughlin,08/07/82,Male,Obrienchester,16/03/24,16/03/25,Monthly,Mastercard,Manual,Occasional,Books,Documentary,Smart TV,Low,3.6,7
821,Susan Forbes,snelson@example.com,snelson,25/01/87,Female,Waynefurt,15/03/24,15/03/25,Annual,Visa,Manual,Frequent,Clothing,Horror,Smartphone,Low,5,6
822,Matthew Walker,gabrielramirez@example.net,gabrielramirez,27/01/81,Female,Jenniferland,26/03/24,26/03/25,Annual,Visa,Auto-renew,Occasional,Clothing,Comedy,Smart TV,Low,4.9,1
823,Robert Weaver,thompsoncolleen@example.org,thompsoncolleen,03/04/02,Male,Dudleybury,03/02/24,02/02/25,Annual,Mastercard,Auto-renew,Occasional,Clothing,Action,Smartphone,Medium,3.3,3
824,Elizabeth Lambert,qmccarthy@example.net,qmccarthy,19/03/86,Female,Port Mary,07/01/24,06/01/25,Monthly,Amex,Auto-renew,Regular,Books,Comedy,Tablet,Medium,4.3,9
825,Alex Bridges,robert34@example.net,robert34,02/03/54,Female,Nortonville,15/03/24,15/03/25,Annual,Amex,Auto-renew,Regular,Electronics,Drama,Tablet,High,3.9,4
826,Paul Wong,danielle98@example.net,danielle98,09/02/04,Female,Davidview,11/01/24,10/01/25,Monthly,Visa,Manual,Frequent,Clothing,Sci-Fi,Tablet,High,3.8,0
827,Nathan Rogers,virginia70@example.net,virginia70,10/09/64,Female,Andrewbury,07/04/24,07/04/25,Monthly,Visa,Auto-renew,Occasional,Clothing,Horror,Smartphone,Low,4,6
828,Amber Alexander,marywood@example.net,marywood,10/08/39,Male,Sarafort,18/02/24,17/02/25,Annual,Mastercard,Manual,Regular,Electronics,Comedy,Smart TV,Medium,4.7,7
829,Charles Chavez,kramerterry@example.com,kramerterry,07/07/02,Male,South Chase,03/01/24,02/01/25,Monthly,Mastercard,Auto-renew,Occasional,Books,Action,Smart TV,Low,4.3,9
830,Michael Ingram,williamsvictoria@example.com,williamsvictoria,16/01/42,Female,South Teresaburgh,12/02/24,11/02/25,Annual,Visa,Auto-renew,Frequent,Clothing,Sci-Fi,Smartphone,Medium,3.1,10
831,John Norton,george78@example.net,george78,21/09/85,Female,Christineland,24/01/24,23/01/25,Monthly,Visa,Auto-renew,Regular,Electronics,Documentary,Smartphone,High,4.7,10
832,Natasha Collins,uhall@example.org,uhall,22/04/04,Male,South Jessica,05/02/24,04/02/25,Monthly,Amex,Manual,Occasional,Clothing,Documentary,Smartphone,Medium,3.1,10
833,Beth Lopez,debra58@example.net,debra58,01/10/60,Female,Kendraland,28/01/24,27/01/25,Monthly,Amex,Manual,Regular,Clothing,Action,Tablet,Low,3.6,10
834,Scott Duncan,hfitzgerald@example.org,hfitzgerald,19/02/73,Male,Pittmanmouth,23/01/24,22/01/25,Monthly,Amex,Manual,Occasional,Books,Documentary,Tablet,Medium,3.3,5
835,Jennifer Mendoza,wmendoza@example.net,wmendoza,27/06/89,Female,South Jose,18/02/24,17/02/25,Annual,Amex,Manual,Occasional,Clothing,Sci-Fi,Smart TV,Medium,3.6,9
836,Christopher Foster,fperez@example.com,fperez,16/09/77,Female,Smithstad,17/03/24,17/03/25,Annual,Visa,Manual,Frequent,Clothing,Comedy,Tablet,Medium,4.2,1
837,Alexander Lee,trevordavis@example.org,trevordavis,06/05/57,Male,Wilsonshire,09/04/24,09/04/25,Annual,Mastercard,Auto-renew,Regular,Electronics,Drama,Tablet,Low,3.8,1
838,Nicholas Giles,hopkinsjimmy@example.com,hopkinsjimmy,26/03/89,Male,Millermouth,14/04/24,14/04/25,Monthly,Mastercard,Auto-renew,Frequent,Books,Horror,Tablet,Medium,3.5,5
839,Karen Lamb,wcaldwell@example.com,wcaldwell,21/05/98,Female,West Joel,12/01/24,11/01/25,Annual,Mastercard,Manual,Frequent,Books,Sci-Fi,Smart TV,High,3.7,4
840,Brian Key,cassandra10@example.org,cassandra10,17/01/62,Female,East Donnafurt,24/01/24,23/01/25,Monthly,Amex,Manual,Frequent,Electronics,Romance,Smart TV,Medium,3.8,10
